label,text,label_encoded
ham,faith makes things possiblehope makes things worklove makes things beautifulmay three christmasmerry christmas,0
spam,urgent please call abta complimentary spanish holiday cash await collection sae tcs box ppm,1
spam,themobyo yohere comes new selection hot downloads members get free click open next link sent fone,1
ham,come tomorrow,0
ham,wonder youll get text,0
ham,asked sen come chennai search job,0
ham,walked hour doesnt show care wont believe serious,0
ham,reached home tired come tomorro,0
ham,kkits goodwhen going,0
ham,got home babe still awake,0
ham,got itmail panren paru,0
ham,yup,0
spam,getting touch folks waiting company txt back name age opt enjoy community psms,1
spam,chance win cash every txt play tscs custcare xpwk,1
ham,really need shit tomorrow know wont awake like,0
ham,like italian food,0
ham,lasting much hours might get lucky,0
ham,lol real told dad cancer,0
ham,coming back dinner rite dad ask confirm wif,0
ham,actually deleted old websitenow blogging magicalsongsblogspotcom,0
ham,watching house entertaining getting whole hugh laurie thing even stick indeed especially stick,0
ham,really really broke amount small even ltgt,0
ham,lol thats different dont trying find every real life photo ever took,0
ham,come tomorrow,0
ham,going wipro interview today,0
ham,way home,0
ham,ill right later,0
ham,well general price ltgt let know ifwhenhow much want,0
ham,trip got postponed still stocked,0
ham,mum hope great day hoping text meets well full life great day abiola,0
spam,chance reality fantasy show call per min ntt ltd box croydon national rate call,1
ham,stayin trouble strangersaw dave day hes sorted nowstill bloke gona get girl mrur mum still thinks get getha,0
ham,,0
ham,dont gim lip caveboy,0
ham,marrow wed ltgt aha,0
ham,seems unnecessarily affectionate,0
ham,mmmmm sooooo good wake words morning love mmmm fuck love lion devouring kiss across sea,0
ham,play computer aiyah tok lor,0
spam,updatenow mths half price orange line rental minscall mobileupd calloptoutjq,1
ham,erm ill pick thatll give enough time get park,0
spam,gsoh good spam ladiesu could male gigolo join uks fastest growing mens club reply oncall mjzgroup stop reply stop,1
spam,new service live sex video chat mob see sexiest dirtiest girls live phone details text horny cancel send stop,1
ham,thing change sentence want concentrate educational career leaving,0
ham,dog must always wait till end day word run time cell already,0
ham,need get,0
ham,hai dear friends new amp present number rajitha raj ranju,0
spam,free ring tone text polys every week get new tone yrs,1
spam,want new video handset anytime network mins half price line rental camcorder reply call delivery tomorrow,1
ham,japanese proverb one none itu must indian version one let none itleave finally kerala version one stop none make strike,0
ham,love start attractioni feel need every time around meshe first thing comes thoughtsi would start day end hershe every time dreamlove every breath namemy life happen around hermy life named heri would cry herwill give happiness take sorrowsi ready fight anyone heri love craziest things herlove dont proove anyone girl beautiful lady whole planeti always singing praises herlove start making chicken curry end makiing sambarlife beautiful thenwill get every morning thank god day mei would like say lotwill tell later,0
ham,nope watching home going bored,0
ham,sounds good fingers makes difficult type,0
spam,text banneduk see cost textoperator gga xxx,1
ham,left dessert wan suntec look,0
ham,going bath msg next ltgt min,0
ham,work mon thurs sat cant leh booked liao day free,0
ham,nutter cutter ctter cttergg cttargg ctargg ctagg,0
ham,watching telugu moviewat abt,0
ham,arun transfr amt,0
ham,askd knw tht,0
ham,shall call dear food,0
ham,feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day,0
ham,bishan lei tot say lavender,0
ham,one teach ship cars,0
ham,nope meanwhile talk say make greet,0
ham,waiting show start lor leh still busy report,0
ham,wnt buy bmw car urgentlyits vry urgentbut shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob,0
ham,got back dislikes bed,0
ham,later showing around want cld drink wld prefer spend money nosh dont mind nxt,0
ham,hmmm guess power yoga haha dunno tahan power yoga anot thk got oso forgot liao,0
ham,valentine game send dis msg friends answers someone really loves ques colour suits bestrply,0
ham,got job wiproyou get every thing life years,0
ham,happy new year man,0
ham,ive sent part,0
ham,height recycling read twice people spend time earning money money spent spending time good morning keep smiling,0
ham,standing,0
ham,really crashed cuddled sofa,0
ham,dhoni luck win big titleso win,0
ham,fool dont cheat others,0
ham,thank much selflessness love plenty,0
ham,know grumpy old people mom like better lying always one play jokes,0
ham,job profile seems like bpo,0
ham,buying today need meh,0
ham,kkare college,0
ham,shuhui bought rons present swatch watch,0
ham,simple arithmetic percentages,0
ham,leaving soon little,0
ham,come back tampa ffffuuuuuuu,0
ham,hey thk juz accordin wat discussed yest lor except sun cos theres much lesson attend sat,0
ham,kafter placement,0
ham,thanks fills complete calm reassurance,0
ham,use soc use home dunno type word,0
ham,ive searching right words thank breather promise wont take help granted fulfil promise wonderful blessing times,0
ham,oops shower called hey parking garage collapsed university hospital see crazy stuff like happen,0
ham,hiya last night ive naughty bought clothes little ready shopping tho kind time wan meet,0
ham,one day training,0
ham,way home went change batt watch shop bit lor,0
ham,honestly ive made lovely cup tea promptly dropped keys burnt fingers getting,0
spam,cashbalance currently pounds maximize cashin send pmsg hgsuitelands rowwjhl,1
ham,joys father john john joys father ans ths hav ltgt tis ias question try answer,0
ham,bold ltgt,0
ham,ups days also shipping company takes wks way usps takes week gets lag may bribe nipost get stuff,0
spam,balance next question complete landmark big bob barry ben text good luck,1
ham,thanx brownie nice,0
ham,wish,0
ham,yet chikkuk wat abt tht guy stopped irritating msging,0
ham,mag meeting avo point,0
ham,know account detailsi ask mom send youmy mom reach,0
ham,reassuring crazy world,0
ham,didt play one day last year know even though good team like india,0
ham,new deus game comin early next,0
ham,tell theyre female howre throwing deciding get,0
ham,lousy run already come back half dead hee,0
ham,okay thought expert,0
ham,ill get tomorrow send,0
spam,wamma get laidwant real doggin locations sent direct mobile join uks largest dogging network txt dogs nownyt eca msg,1
spam,youll rcv msgs chat svc free hardcore services text get nothing must age verify network try,1
spam,back work morro half term nite sexy passion back chat luv dena calls minmobsmorelkpoboxhpfl,1
ham,pls confirm time collect cheque,0
ham,still loving,0
ham,hope scared,0
ham,darling sister whens school resuming minimum wait period reapply take care,0
ham,yeah got one lined,0
ham,good morning suffering fever dysentry able come office today,0
ham,hey ive booked lessons sun liao,0
ham,didnt get second half message,0
ham,class hours sorry,0
ham,much dirty fellow,0
ham,thats cool either raglan edward behind cricket ground gim ring closeby see tuesday,0
ham,tell drug dealers getting impatient,0
ham,oops ltgt,0
ham,nice sheffield tom air opinions categories used measure ethnicity next census busy transcribing,0
ham,got lazy type forgot lect saw pouch like nice,0
ham,got job whats,0
spam,free week nokia tone mob every week txt nokia get txting tell mates zed pobox wwq normptone,1
ham,yes saw message,0
ham,,0
ham,yep sure props,0
ham,laugh really loud talk spontaneously dont care others feel probably dear amp best friends goodevening dear,0
ham,free nowcan call,0
ham,yup msg tat yijue tot group mate cos meeting today mah askin leaving earlier wat mah cos mayb haf walk far,0
ham,call youcarlos isare phones vibrate acting might hear texts,0
spam,urgent mobile number awarded prize guaranteed call land line claim valid hrs ppm,1
ham,probably gon see later tonight,0
ham,walked moms right stagwood pass right winterstone left victors hill address ltgt,0
ham,thinking going reg pract lessons flung advance haha wat time going,0
ham,told tell stupid hear wont tell anything dad called brother spoken,0
ham,hey going sea view couple gays mean games give bell finish,0
ham,aight ill hit get cash,0
ham,hello handsome finding job lazy working towards getting back net mummy wheres boytoy miss,0
ham,hmph head big baller,0
ham,exwife able kids want kids one day,0
ham,meeting rite ill home lor dun feel like comin,0
ham,dear denying words please,0
ham,told appt next week thinks gon die told check nothing worried didnt listen,0
ham,movie call wat,0
ham,send wrongly lar,0
ham,hahahause brain dear,0
ham,know anyone ltgt otherwise able buy liquor guy flaked right dont get hold somebody loko night,0
ham,god picked flower dippeditinadew lovingly touched itwhichturnedinto gifted tomeandsaidthis friend,0
spam,dear voucher holder next meal use following link enjoy dining experience,1
ham,wnt buy bmw car urgentlyits vry urgentbut shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob,0
ham,hey whats charles sorry late reply,0
ham,sorry ive joined league people dont keep touch mean great deal friend times even great personal cost great week,0
ham,agree stop thinkin ipad please ask macho question,0
ham,dont know bring food,0
ham,good evening ttyl,0
ham,reach home ltgt minutes,0
ham,gods love limit gods grace measure gods power boundaries may gods endless blessings always life gud,0
spam,bored housewives chat date btnational rate pmin landlines,1
ham,pride almost ltgt years old shouldnt takin money kid youre supposed deal stuff grownup stuffwhy dont tell,0
spam,valentines day special win quiz take partner trip lifetime send pmsg rcvd custcare,1
ham,olol printed forum post guy exact prob fixed gpu replacement hopefully dont ignore,0
ham,download fring app,0
ham,haha mayb ure rite know well feeling liked someone lor faster find one gals group attached liao,0
ham,yunny goin late,0
ham,aight fuck ill get later,0
spam,sorry unsubscribe yet mob offer package min term weeks pls resubmit request expiry reply themob help info,1
ham,prob take time,0
ham,allo braved buses taken trains triumphed mean bham jolly good rest week,0
spam,freeringtone reply real poly real pushbutton dontcha babygoodbye golddigger webeburnin tone free join,1
spam,days euro kickoff kept informed latest news results daily unsubscribe send get euro stop,1
